,DA_LMP,DA_MCC,DA_MLC,RT_LMP,RT_MCC,RT_MLC,LMP_DELTA,MCC_DELTA,MLC_DELTA,LF_Planned,LF_Actual,Outage
2017-03-29 21:00:00,34.59,9.26,0.6,33.74,11.74,0.34,-0.85,2.48,-0.26,16155,16671,3950
2017-03-29 22:00:00,29.67,6.3,1.13,24.23,2.72,0.21,-5.44,-3.58,-0.92,15138,15647,3950
2017-03-29 23:00:00,27.21,5.23,0.58,20.75,1.33,0.24,-6.46,-3.9,-0.34,14399,14899,3900
2017-03-30 00:00:00,27.37,7.13,0.19,17.88,1.25,0.26,-9.49,-5.88,0.07,14045,14383,3870
2017-03-30 01:00:00,27.89,8.75,0.18,16.76,2.01,0.25,-11.13,-6.74,0.07,13712,14050,3870
2017-03-30 02:00:00,28.44,9.26,0.2,23.21,7.8,0.23,-5.23,-1.46,0.03,13574,13891,3870
2017-03-30 03:00:00,29.74,10.23,0.21,25.16,4.27,0.33,-4.58,-5.96,0.12,13578,13939,3870
2017-03-30 04:00:00,29.07,8.59,0.06,28.16,1.74,0.65,-0.91,-6.85,0.59,13903,14064,3870
2017-03-30 05:00:00,32.07,3.48,0.84,21.03,-5.85,0.86,-11.04,-9.33,0.02,14897,15035,3870
2017-03-30 06:00:00,41.61,5.72,0.52,40.0,-1.38,1.27,-1.61,-7.1,0.75,16591,16710,3870
2017-03-30 07:00:00,38.82,6.77,0.56,36.02,2.28,1.11,-2.8,-4.49,0.55,17501,17671,3870
2017-03-30 08:00:00,39.37,7.39,0.94,28.77,2.64,0.91,-10.6,-4.75,-0.03,17546,17717,3870
2017-03-30 09:00:00,40.76,8.1,0.93,31.26,4.0,0.93,-9.5,-4.1,0.0,17519,17724,3870
2017-03-30 10:00:00,38.11,6.58,0.83,29.05,3.1,1.0,-9.06,-3.48,0.17,17535,17687,3870
2017-03-30 11:00:00,36.76,4.56,1.06,31.16,4.42,1.03,-5.6,-0.14,-0.03,17456,17494,3870
2017-03-30 12:00:00,36.36,4.21,1.05,30.11,3.33,0.96,-6.25,-0.88,-0.09,17328,17388,3870
2017-03-30 13:00:00,34.88,1.83,1.08,28.51,0.41,1.01,-6.37,-1.42,-0.07,17245,17292,3870
2017-03-30 14:00:00,32.31,0.07,0.95,27.0,0.01,0.9,-5.31,-0.06,-0.05,17059,17084,3870
2017-03-30 15:00:00,32.57,-2.12,1.11,27.22,-0.94,0.77,-5.35,1.18,-0.34,16843,16983,3870
2017-03-30 16:00:00,33.03,-1.63,1.11,26.85,-0.2,0.68,-6.18,1.43,-0.43,16747,16876,3870
2017-03-30 17:00:00,34.44,1.47,0.81,27.46,-0.12,0.63,-6.98,-1.59,-0.18,16710,16750,3870
2017-03-30 18:00:00,36.15,2.91,0.8,37.7,0.04,0.95,1.55,-2.87,0.15,16691,16659,3870
2017-03-30 19:00:00,44.92,4.08,0.66,41.19,0.01,1.01,-3.73,-4.07,0.35,16924,16849,3870
2017-03-30 20:00:00,36.84,2.78,0.57,35.81,0.0,0.5,-1.03,-2.78,-0.07,17128,16882,3870
2017-03-30 21:00:00,28.61,2.47,0.44,27.31,0.0,0.22,-1.3,-2.47,-0.22,16495,16312,3870
2017-03-30 22:00:00,25.9,1.58,0.2,27.46,0.0,0.08,1.56,-1.58,-0.12,15516,15301,3870
2017-03-30 23:00:00,23.95,1.41,-0.25,23.0,0.0,0.15,-0.95,-1.41,0.4,14703,14542,4080
2017-03-31 00:00:00,22.76,0.18,0.38,22.89,0.0,0.17,0.13,-0.18,-0.21,14089,14074,4100
2017-03-31 01:00:00,22.05,0.17,0.32,22.82,0.0,0.12,0.77,-0.17,-0.2,13750,13743,4100
2017-03-31 02:00:00,22.0,-0.04,0.55,22.98,0.0,0.02,0.98,0.04,-0.53,13618,13522,4100
2017-03-31 03:00:00,22.26,-0.04,0.46,23.14,0.0,0.02,0.88,0.04,-0.44,13629,13524,4100
2017-03-31 04:00:00,23.22,0.08,0.51,24.94,-3.08,0.03,1.72,-3.16,-0.48,13917,13827,4100
2017-03-31 05:00:00,27.89,-0.36,0.02,26.28,-1.87,0.23,-1.61,-1.51,0.21,14863,14760,4100
2017-03-31 06:00:00,40.03,0.13,0.75,26.95,0.0,0.14,-13.08,-0.13,-0.61,16503,16317,4260
2017-03-31 07:00:00,38.22,1.72,1.23,31.6,-0.02,0.18,-6.62,-1.74,-1.05,17395,17070,4260
2017-03-31 08:00:00,38.9,1.95,1.76,37.23,-0.16,0.39,-1.67,-2.11,-1.37,17402,17159,4260
2017-03-31 09:00:00,35.85,1.28,1.6,72.76,-0.21,0.88,36.91,-1.49,-0.72,17340,17128,4260
2017-03-31 10:00:00,35.47,1.17,1.59,34.92,-0.05,0.48,-0.55,-1.22,-1.11,17238,17025,4260
2017-03-31 11:00:00,33.59,1.01,0.32,34.13,0.0,0.52,0.54,-1.01,0.2,16987,16766,4260
2017-03-31 12:00:00,32.8,0.54,0.31,31.55,-0.29,0.34,-1.25,-0.83,0.03,16752,16483,4120
2017-03-31 13:00:00,32.45,-2.04,0.89,35.2,-0.09,0.39,2.75,1.95,-0.5,16600,16322,4120
2017-03-31 14:00:00,31.01,-4.21,0.83,31.34,-0.01,0.25,0.33,4.2,-0.58,16326,16078,4120
2017-03-31 15:00:00,31.17,-6.39,0.87,30.08,0.0,-0.01,-1.09,6.39,-0.88,16068,15768,4080
2017-03-31 16:00:00,31.57,-7.48,1.49,34.46,-0.55,-0.09,2.89,6.93,-1.58,15888,15530,4080
2017-03-31 17:00:00,30.53,-1.74,0.47,30.36,-0.19,-0.04,-0.17,1.55,-0.51,15720,15362,4000
2017-03-31 18:00:00,33.63,-0.54,0.51,33.63,0.05,0.04,0.0,0.59,-0.47,15506,15232,4000
2017-03-31 19:00:00,38.94,-0.34,0.8,43.86,0.02,0.45,4.92,0.36,-0.35,15586,15427,4000
2017-03-31 20:00:00,33.64,-0.03,0.7,35.3,0.09,0.38,1.66,0.12,-0.32,15953,15755,3840
2017-03-31 21:00:00,27.38,-0.3,-0.04,34.6,0.04,0.43,7.22,0.34,0.47,15533,15334,3840
2017-03-31 22:00:00,25.18,0.43,-0.33,27.66,0.0,0.27,2.48,-0.43,0.6,14760,14595,3840
2017-03-31 23:00:00,24.51,0.45,0.77,26.68,0.0,0.08,2.17,-0.45,-0.69,14110,13931,4370
2017-04-01 00:00:00,24.38,-0.3,0.74,24.58,-0.23,0.07,0.2,0.07,-0.67,13438,13377,4410
2017-04-01 01:00:00,23.51,-0.13,0.61,24.32,-0.05,0.09,0.81,0.08,-0.52,13066,12984,4410
2017-04-01 02:00:00,23.28,-0.11,0.5,23.84,0.0,0.08,0.56,0.11,-0.42,12891,12891,4410
2017-04-01 03:00:00,23.27,-0.11,0.52,22.69,-0.56,0.11,-0.58,-0.45,-0.41,12824,12854,4410
2017-04-01 04:00:00,23.17,-0.1,0.05,23.29,0.0,0.22,0.12,0.1,0.17,12919,12953,4410
2017-04-01 05:00:00,25.78,-0.02,0.71,23.53,0.0,0.3,-2.25,0.02,-0.41,13301,13346,4410
2017-04-01 06:00:00,29.03,0.17,0.85,29.39,0.0,0.24,0.36,-0.17,-0.61,13894,13927,4410
2017-04-01 07:00:00,32.27,-0.05,0.45,36.26,0.0,0.39,3.99,0.05,-0.06,14381,14375,4410
2017-04-01 08:00:00,35.33,0.1,0.53,33.93,0.0,0.41,-1.4,-0.1,-0.12,14895,14924,4410
2017-04-01 09:00:00,35.63,-0.08,0.54,33.89,0.11,0.39,-1.74,0.19,-0.15,15168,15145,4410
2017-04-01 10:00:00,35.86,-0.37,0.56,37.33,-0.46,0.16,1.47,-0.09,-0.4,15154,15057,4410
2017-04-01 11:00:00,33.96,-0.85,0.53,29.45,-0.9,0.04,-4.51,-0.05,-0.49,15071,14900,4410
2017-04-01 12:00:00,32.03,-1.61,0.62,27.02,-0.96,0.0,-5.01,0.65,-0.62,14884,14643,4160
2017-04-01 13:00:00,32.22,-2.95,0.78,26.8,-1.89,-0.03,-5.42,1.06,-0.81,14605,14380,4160
2017-04-01 14:00:00,30.98,-4.42,-0.35,28.14,-4.28,-0.19,-2.84,0.14,0.16,14373,14174,4160
2017-04-01 15:00:00,31.43,-6.5,-0.31,25.61,-1.7,-0.16,-5.82,4.8,0.15,14205,14015,4160
2017-04-01 16:00:00,31.49,-8.84,-0.56,25.9,-1.84,-0.21,-5.59,7.0,0.35,14186,14004,4160
2017-04-01 17:00:00,32.03,-4.29,-0.31,25.96,-1.37,-0.14,-6.07,2.92,0.17,14261,14130,4160
2017-04-01 18:00:00,32.4,-2.1,-0.26,24.33,-0.58,0.02,-8.07,1.52,0.28,14197,14202,4230
2017-04-01 19:00:00,36.85,-2.14,0.96,26.91,-0.3,0.16,-9.94,1.84,-0.8,14349,14440,4230
2017-04-01 20:00:00,32.69,-1.61,-0.16,25.37,-0.21,0.3,-7.32,1.4,0.46,14650,14944,4230
2017-04-01 21:00:00,26.74,-1.71,0.72,24.34,-0.46,0.22,-2.4,1.25,-0.5,14390,14626,4230
2017-04-01 22:00:00,24.54,-0.22,0.41,20.91,-3.2,0.14,-3.63,-2.98,-0.27,13804,13947,4230
2017-04-01 23:00:00,23.57,0.23,0.67,21.59,-1.55,0.17,-1.98,-1.78,-0.5,13198,13340,4570
2017-04-02 00:00:00,23.31,1.26,0.71,20.33,-1.0,0.13,-2.98,-2.26,-0.58,12529,12874,4570
2017-04-02 01:00:00,22.71,0.64,0.72,19.95,-1.75,0.17,-2.76,-2.39,-0.55,12211,12464,4570
2017-04-02 02:00:00,22.08,0.22,0.71,28.89,10.24,0.17,6.81,10.02,-0.54,12071,12380,4570
2017-04-02 03:00:00,21.64,0.34,0.36,19.11,-1.54,0.18,-2.53,-1.88,-0.18,12035,12155,4570
2017-04-02 04:00:00,21.4,0.13,0.36,19.93,-0.55,0.17,-1.47,-0.68,-0.19,12112,12284,4570
2017-04-02 05:00:00,22.17,-0.05,0.44,20.48,-1.85,0.3,-1.69,-1.8,-0.14,12389,12579,4570
2017-04-02 06:00:00,24.54,1.09,0.59,18.53,-5.43,0.36,-6.01,-6.52,-0.23,12806,13119,4570
2017-04-02 07:00:00,25.6,0.88,0.63,21.83,-3.14,0.37,-3.77,-4.02,-0.26,13243,13608,4570
2017-04-02 08:00:00,27.89,0.77,0.66,22.92,-1.75,0.38,-4.97,-2.52,-0.28,13803,14133,4570
2017-04-02 09:00:00,29.37,1.44,0.21,23.29,-0.79,0.34,-6.08,-2.23,0.13,14164,14477,4570
2017-04-02 10:00:00,29.72,0.95,0.8,22.53,-0.45,0.36,-7.19,-1.4,-0.44,14318,14672,4570
2017-04-02 11:00:00,28.05,1.77,-0.08,21.49,-0.79,0.34,-6.56,-2.56,0.42,14394,14765,4570
2017-04-02 12:00:00,27.96,1.62,-0.08,21.75,-0.85,0.28,-6.21,-2.47,0.36,14423,14821,4570
2017-04-02 13:00:00,27.53,1.17,-0.01,22.52,-0.7,0.21,-5.01,-1.87,0.22,14345,14648,4570
2017-04-02 14:00:00,27.25,0.22,-0.01,22.4,-0.54,0.13,-4.85,-0.76,0.14,14241,14440,4570
2017-04-02 15:00:00,27.62,-0.26,-0.21,22.18,-1.05,0.16,-5.44,-0.79,0.37,14205,14409,4570
2017-04-02 16:00:00,29.59,-0.21,-0.37,22.83,-1.96,0.25,-6.76,-1.75,0.62,14354,14614,4570
2017-04-02 17:00:00,30.59,-0.33,-0.11,23.69,-0.43,0.24,-6.9,-0.1,0.35,14593,14920,4570
2017-04-02 18:00:00,32.99,0.01,0.11,25.91,-1.34,0.21,-7.08,-1.35,0.1,14627,15070,4570
2017-04-02 19:00:00,40.12,-0.19,1.01,56.12,-3.2,0.37,16.0,-3.01,-0.64,14961,15294,4570
2017-04-02 20:00:00,35.58,-0.71,0.68,25.14,-1.98,0.09,-10.44,-1.27,-0.59,15132,15339,4570
2017-04-02 21:00:00,27.82,-0.67,0.72,23.49,-0.88,-0.05,-4.33,-0.21,-0.77,14677,14798,4570
2017-04-02 22:00:00,24.07,-0.07,0.39,23.16,-0.66,0.01,-0.91,-0.59,-0.38,13829,13887,4790
2017-04-02 23:00:00,23.1,-0.33,0.4,22.6,-0.52,0.02,-0.5,-0.19,-0.38,13112,13221,4610
2017-04-03 00:00:00,21.07,-0.77,0.45,23.02,-0.39,0.05,1.95,0.38,-0.4,12911,12830,4610
2017-04-03 01:00:00,20.89,-0.73,0.44,22.42,-0.35,0.03,1.53,0.38,-0.41,12657,12567,4610
2017-04-03 02:00:00,20.62,-0.81,0.39,22.43,-0.3,0.04,1.81,0.51,-0.35,12583,12478,4610
2017-04-03 03:00:00,20.98,-0.86,0.5,22.65,-0.2,0.07,1.67,0.66,-0.43,12628,12561,4610
2017-04-03 04:00:00,21.98,-1.39,0.49,22.94,-0.23,0.21,0.96,1.16,-0.28,12981,12872,4610
2017-04-03 05:00:00,27.86,-2.25,0.0,26.58,-0.14,0.36,-1.28,2.11,0.36,14018,13876,4610
2017-04-03 06:00:00,36.2,-1.7,-0.12,53.1,0.07,1.11,16.9,1.77,1.23,15732,15646,4720
2017-04-03 07:00:00,33.9,-1.25,0.25,30.15,0.0,0.86,-3.75,1.25,0.61,16695,16622,4720
2017-04-03 08:00:00,37.4,-0.3,1.61,30.99,0.0,0.98,-6.41,0.3,-0.63,16986,16855,4740
2017-04-03 09:00:00,36.57,-0.04,0.59,35.06,0.0,1.24,-1.51,0.04,0.65,17054,16953,4740
2017-04-03 10:00:00,35.86,0.17,0.05,41.25,-0.01,1.51,5.39,-0.18,1.46,17160,17001,4740
2017-04-03 11:00:00,35.36,0.0,0.68,36.86,-0.17,1.38,1.5,-0.17,0.7,17215,16973,4740
2017-04-03 12:00:00,34.56,-0.31,0.87,35.25,-0.55,1.11,0.69,-0.24,0.24,17177,16882,4740
2017-04-03 13:00:00,33.58,-1.95,0.88,41.7,-0.81,1.35,8.12,1.14,0.47,17070,16808,4720
2017-04-03 14:00:00,34.72,-0.91,0.85,38.87,-1.1,1.28,4.15,-0.19,0.43,16921,16653,4720
2017-04-03 15:00:00,34.85,-1.87,0.69,33.87,-2.61,0.85,-0.98,-0.74,0.16,16747,16485,4720
2017-04-03 16:00:00,35.25,-1.88,0.57,50.74,6.99,0.68,15.49,8.87,0.11,16652,16405,4720
2017-04-03 17:00:00,33.48,-1.05,0.9,70.94,10.1,0.99,37.46,11.15,0.09,16630,16433,4720
2017-04-03 18:00:00,34.41,0.55,0.38,51.5,6.92,0.99,17.09,6.37,0.61,16493,16408,4720
2017-04-03 19:00:00,41.56,0.4,0.75,29.94,-0.04,0.71,-11.62,-0.44,-0.04,16585,16501,4720
2017-04-03 20:00:00,35.38,0.12,0.56,27.22,-0.47,0.64,-8.16,-0.59,0.08,16648,16580,4720
2017-04-03 21:00:00,28.81,0.04,0.88,25.7,-0.62,0.5,-3.11,-0.66,-0.38,16070,15828,4720
2017-04-03 22:00:00,24.79,0.51,0.65,24.58,-0.43,0.56,-0.21,-0.94,-0.09,15030,14788,4720
2017-04-03 23:00:00,22.38,-0.27,0.56,23.15,-0.22,0.39,0.77,0.05,-0.17,14160,14095,4780
2017-04-04 00:00:00,22.03,0.63,0.27,22.7,-0.88,0.25,0.67,-1.51,-0.02,13476,13524,4780
2017-04-04 01:00:00,21.44,0.04,0.4,23.34,-0.41,0.22,1.9,-0.45,-0.18,13125,13253,4770
2017-04-04 02:00:00,21.65,0.62,0.4,22.7,-0.94,0.22,1.05,-1.56,-0.18,12986,13077,4770
2017-04-04 03:00:00,21.48,0.31,0.4,22.96,0.38,0.27,1.48,0.07,-0.13,13004,13137,4770
2017-04-04 04:00:00,22.67,-0.02,0.69,22.93,-8.09,0.53,0.26,-8.07,-0.16,13325,13425,4770
2017-04-04 05:00:00,27.38,-2.14,0.76,24.57,-15.14,0.83,-2.81,-13.0,0.07,14329,14397,4770
2017-04-04 06:00:00,38.02,0.44,1.25,39.6,-13.7,1.66,1.58,-14.14,0.41,16011,16040,4780
2017-04-04 07:00:00,36.76,2.57,1.01,34.56,-10.14,1.79,-2.2,-12.71,0.78,16838,16804,4780
2017-04-04 08:00:00,37.34,2.25,0.8,33.52,-3.03,1.41,-3.82,-5.28,0.61,16950,16768,4780
2017-04-04 09:00:00,37.42,1.9,0.33,31.81,-0.19,1.12,-5.61,-2.09,0.79,16951,16610,4930
2017-04-04 10:00:00,37.11,1.27,0.34,36.07,-1.07,1.28,-1.04,-2.34,0.94,16994,16498,4930
2017-04-04 11:00:00,35.85,1.13,0.34,37.82,-1.32,0.95,1.97,-2.45,0.61,16955,16438,4930
2017-04-04 12:00:00,36.6,0.35,0.35,35.63,-2.59,0.8,-0.97,-2.94,0.45,16865,16388,4930
2017-04-04 13:00:00,35.99,-2.32,0.91,47.16,-8.2,0.75,11.17,-5.88,-0.16,16794,16331,4930
2017-04-04 14:00:00,33.85,-5.63,0.62,41.51,-8.86,0.02,7.66,-3.23,-0.6,16612,16046,4930
2017-04-04 15:00:00,32.6,-9.3,0.85,53.15,-11.0,-0.39,20.55,-1.7,-1.24,16403,15913,4930
2017-04-04 16:00:00,31.71,-11.14,0.38,32.57,-8.17,-0.08,0.86,2.97,-0.46,16294,15841,4930
2017-04-04 17:00:00,31.35,-7.03,0.33,33.51,-8.49,-0.03,2.16,-1.46,-0.36,16206,15770,4930
2017-04-04 18:00:00,32.21,-3.64,0.17,28.61,-2.3,0.28,-3.6,1.34,0.11,16024,15731,4920
2017-04-04 19:00:00,41.86,-1.3,-0.24,36.25,-2.2,0.53,-5.61,-0.9,0.77,16176,15941,4920
2017-04-04 20:00:00,34.12,-3.07,-0.19,30.21,-2.97,0.5,-3.91,0.1,0.69,16387,16331,4920
2017-04-04 21:00:00,27.73,-1.95,0.9,26.52,-0.27,0.34,-1.21,1.68,-0.56,15864,15724,4920
2017-04-04 22:00:00,24.33,-0.57,0.08,26.13,-0.9,0.25,1.8,-0.33,0.17,14867,14803,4920
2017-04-04 23:00:00,22.82,0.05,-0.07,23.22,-0.6,0.09,0.4,-0.65,0.16,14032,14050,4930
2017-04-05 00:00:00,22.7,-1.26,0.36,20.17,-1.4,0.15,-2.53,-0.14,-0.21,13278,13586,5610
2017-04-05 01:00:00,22.23,-1.09,0.34,20.41,-1.28,0.35,-1.82,-0.19,0.01,12989,13328,5610
2017-04-05 02:00:00,21.81,-1.23,0.34,4.85,-17.41,0.47,-16.96,-16.18,0.13,12902,13197,5610
2017-04-05 03:00:00,21.95,-1.24,0.35,-9.94,-31.57,0.41,-31.89,-30.33,0.06,12963,13229,5610
2017-04-05 04:00:00,22.8,-1.51,0.49,-12.21,-37.11,0.44,-35.01,-35.6,-0.05,13295,13576,5610
2017-04-05 05:00:00,29.32,-1.85,0.64,7.63,-24.48,0.92,-21.69,-22.63,0.28,14316,14530,5610
2017-04-05 06:00:00,36.8,-1.81,0.67,28.08,-1.32,0.78,-8.72,0.49,0.11,15990,16193,5610
2017-04-05 07:00:00,35.78,-0.82,1.13,29.59,-0.19,0.81,-6.19,0.63,-0.32,16815,17044,5610
2017-04-05 08:00:00,36.47,-0.19,1.13,40.6,-1.93,1.05,4.13,-1.74,-0.08,16857,17152,5610
2017-04-05 09:00:00,37.06,-0.27,0.74,39.35,-0.02,0.81,2.29,0.25,0.07,16845,17117,5610
2017-04-05 10:00:00,37.67,-0.17,1.62,49.84,-1.61,1.01,12.17,-1.44,-0.61,16846,17088,5610
2017-04-05 11:00:00,36.07,1.21,0.87,49.77,-2.67,0.88,13.7,-3.88,0.01,16815,17043,5610
2017-04-05 12:00:00,38.53,3.39,0.91,40.49,-9.69,0.77,1.96,-13.08,-0.14,16742,16852,5610
2017-04-05 13:00:00,37.51,2.98,0.34,40.4,-12.09,1.02,2.89,-15.07,0.68,16717,16823,5610
2017-04-05 14:00:00,36.19,0.71,0.93,25.39,-8.5,0.63,-10.8,-9.21,-0.3,16553,16686,5610
2017-04-05 15:00:00,36.45,1.22,0.3,26.94,-9.39,0.53,-9.51,-10.61,0.23,16371,16419,5610
2017-04-05 16:00:00,36.14,0.73,0.59,26.87,-4.05,0.56,-9.27,-4.78,-0.03,16289,16367,5610
2017-04-05 17:00:00,36.32,3.09,0.56,30.83,4.25,0.63,-5.49,1.16,0.07,16229,16357,5460
2017-04-05 18:00:00,37.32,2.91,1.24,27.48,1.14,0.59,-9.84,-1.77,-0.65,16071,16280,5460
2017-04-05 19:00:00,44.65,2.34,1.7,30.22,0.84,0.64,-14.43,-1.5,-1.06,16251,16418,5460
2017-04-05 20:00:00,38.42,3.64,0.29,28.62,-0.17,0.6,-9.8,-3.81,0.31,16482,16798,5460
2017-04-05 21:00:00,29.68,1.57,0.73,25.56,-0.18,0.36,-4.12,-1.75,-0.37,15964,16203,5460
2017-04-05 22:00:00,25.47,0.65,0.29,22.21,-0.18,0.25,-3.26,-0.83,-0.04,14951,15251,5460
2017-04-05 23:00:00,24.2,0.4,1.14,17.23,-4.05,0.35,-6.97,-4.45,-0.79,14127,14523,5430
2017-04-06 00:00:00,21.29,-0.11,0.57,16.67,2.24,0.3,-4.62,2.35,-0.27,13752,14117,5430
2017-04-06 01:00:00,20.62,0.47,0.53,25.42,8.44,0.31,4.8,7.97,-0.22,13444,13766,5430
2017-04-06 02:00:00,20.25,0.12,0.55,23.87,5.78,0.26,3.62,5.66,-0.29,13332,13579,5450
2017-04-06 03:00:00,21.29,1.19,0.11,27.38,8.29,0.3,6.09,7.1,0.19,13375,13701,5450
2017-04-06 04:00:00,21.9,-0.37,0.7,19.53,-3.32,0.51,-2.37,-2.95,-0.19,13727,13999,5450
2017-04-06 05:00:00,27.43,-3.03,0.76,23.16,-2.34,0.71,-4.27,0.69,-0.05,14720,14964,5450
2017-04-06 06:00:00,37.98,-1.12,0.99,29.92,-1.76,0.76,-8.06,-0.64,-0.23,16340,16639,5450
2017-04-06 07:00:00,37.69,0.28,0.69,29.51,-0.91,0.67,-8.18,-1.19,-0.02,17163,17266,5540
2017-04-06 08:00:00,38.25,1.09,1.45,30.56,-1.42,0.56,-7.69,-2.51,-0.89,17253,17202,5540
2017-04-06 09:00:00,37.05,-0.26,1.45,30.4,-3.54,0.44,-6.65,-3.28,-1.01,17123,16991,5540
2017-04-06 10:00:00,37.48,1.43,1.33,23.6,-5.45,0.52,-13.88,-6.88,-0.81,16999,16961,5540
2017-04-06 11:00:00,35.76,1.91,1.32,16.84,-8.43,0.6,-18.92,-10.34,-0.72,16838,16890,5450
2017-04-06 12:00:00,34.71,2.11,0.91,16.46,-7.96,0.5,-18.25,-10.07,-0.41,16663,16729,5450
2017-04-06 13:00:00,33.37,1.35,0.89,18.2,-7.14,0.45,-15.17,-8.49,-0.44,16506,16673,5450
2017-04-06 14:00:00,31.85,0.75,0.69,9.46,-16.51,0.45,-22.39,-17.26,-0.24,16275,16528,5450
2017-04-06 15:00:00,30.77,-0.44,0.78,12.55,-11.95,0.36,-18.22,-11.51,-0.42,16028,16228,5450
2017-04-06 16:00:00,31.71,0.28,0.77,14.45,-10.26,0.36,-17.26,-10.54,-0.41,15903,15972,5450
2017-04-06 17:00:00,32.78,1.12,0.53,13.85,-13.17,0.42,-18.93,-14.29,-0.11,15807,15838,5450
2017-04-06 18:00:00,34.11,1.39,0.54,15.42,-10.94,0.6,-18.69,-12.33,0.06,15624,15816,5450
2017-04-06 19:00:00,41.9,0.28,1.02,34.68,-0.28,0.42,-7.22,-0.56,-0.6,15887,15994,5450
2017-04-06 20:00:00,35.83,-1.26,1.64,29.79,-0.09,0.33,-6.04,1.17,-1.31,16452,16589,5450
2017-04-06 21:00:00,28.05,-0.41,0.09,26.15,-0.08,0.24,-1.9,0.33,0.15,16046,16203,5450
2017-04-06 22:00:00,23.96,-1.75,0.16,23.03,-0.45,0.25,-0.93,1.3,0.09,15076,15318,5450
2017-04-06 23:00:00,21.97,-1.25,0.13,22.6,-0.09,0.27,0.63,1.16,0.14,14265,14640,4720
2017-04-07 00:00:00,22.26,-0.52,0.1,23.42,-0.64,0.28,1.16,-0.12,0.18,13778,14094,4720
2017-04-07 01:00:00,22.17,-1.12,0.69,24.73,0.19,0.22,2.56,1.31,-0.47,13443,13851,4720
2017-04-07 02:00:00,22.64,-0.65,0.69,23.97,0.15,0.22,1.33,0.8,-0.47,13313,13787,4720
2017-04-07 03:00:00,22.87,-0.28,0.26,21.11,-2.46,0.25,-1.76,-2.18,-0.01,13340,13819,4720
2017-04-07 04:00:00,24.14,-1.45,0.48,24.57,0.56,0.34,0.43,2.01,-0.14,13668,14110,4720
2017-04-07 05:00:00,32.64,-1.73,0.83,32.97,-5.94,0.85,0.33,-4.21,0.02,14639,15098,4720
2017-04-07 06:00:00,44.33,-0.48,1.63,32.13,-0.55,0.58,-12.2,-0.07,-1.05,16172,16649,4720
2017-04-07 07:00:00,41.04,1.14,1.48,27.48,-4.68,0.77,-13.56,-5.82,-0.71,16884,17243,4730
2017-04-07 08:00:00,38.8,0.99,1.39,36.77,-7.1,1.4,-2.03,-8.09,0.01,16996,17212,4730
2017-04-07 09:00:00,39.12,2.08,1.25,33.11,1.77,1.02,-6.01,-0.31,-0.23,16848,17119,4730
2017-04-07 10:00:00,37.06,2.49,1.19,38.83,7.4,1.28,1.77,4.91,0.09,16742,17001,4910
2017-04-07 11:00:00,34.41,3.08,1.08,33.87,3.05,1.29,-0.54,-0.03,0.21,16554,16794,4910
2017-04-07 12:00:00,32.77,2.07,1.07,35.67,3.37,1.4,2.9,1.3,0.33,16347,16560,4910
2017-04-07 13:00:00,32.75,2.49,0.78,32.07,2.05,1.35,-0.68,-0.44,0.57,16197,16434,4910
2017-04-07 14:00:00,31.04,2.18,0.93,38.46,7.41,1.3,7.42,5.23,0.37,15918,16170,4720
2017-04-07 15:00:00,30.26,1.79,0.8,43.1,12.73,1.34,12.84,10.94,0.54,15623,15882,4720
2017-04-07 16:00:00,31.0,3.3,1.0,48.66,19.8,1.22,17.66,16.5,0.22,15420,15777,4720
2017-04-07 17:00:00,31.7,4.38,0.46,45.18,19.39,1.08,13.48,15.01,0.62,15208,15612,4720
2017-04-07 18:00:00,32.4,4.62,0.46,35.21,6.16,1.45,2.81,1.54,0.99,14976,15444,4720
2017-04-07 19:00:00,39.12,4.21,1.28,46.56,3.43,2.45,7.44,-0.78,1.17,15134,15475,4720
2017-04-07 20:00:00,38.06,5.87,0.87,58.27,18.95,2.42,20.21,13.08,1.55,15438,15991,4720
2017-04-07 21:00:00,34.28,8.37,0.44,27.59,-0.88,1.47,-6.69,-9.25,1.03,15042,15595,4610
2017-04-07 22:00:00,33.03,9.54,0.38,25.42,0.1,0.98,-7.61,-9.44,0.6,14228,14786,4590
2017-04-07 23:00:00,28.43,7.92,0.24,15.47,-5.69,0.74,-12.96,-13.61,0.5,13483,14140,5190
2017-04-08 00:00:00,31.41,11.03,0.29,17.21,-4.77,0.65,-14.2,-15.8,0.36,13147,13502,5190
2017-04-08 01:00:00,31.56,11.87,0.28,18.26,-4.77,0.68,-13.3,-16.64,0.4,12796,13144,5190
2017-04-08 02:00:00,30.63,11.01,0.27,15.25,-6.23,0.6,-15.38,-17.24,0.33,12650,12849,5190
2017-04-08 03:00:00,30.32,10.21,0.28,22.93,2.31,0.53,-7.39,-7.9,0.25,12613,12807,5190
2017-04-08 04:00:00,30.55,9.8,0.27,23.55,2.29,0.59,-7.0,-7.51,0.32,12713,12948,5190
2017-04-08 05:00:00,30.67,6.66,0.6,9.71,-15.66,0.69,-20.96,-22.32,0.09,13085,13325,5190
2017-04-08 06:00:00,31.71,3.43,0.85,26.53,0.19,0.96,-5.18,-3.24,0.11,13645,13872,5190
2017-04-08 07:00:00,31.18,2.51,0.64,15.17,-6.94,0.67,-16.01,-9.45,0.03,14085,14422,5460
